Date,Open,High,Low,Close,Volume
2024-04-15,61.207076,61.624743,60.185905,60.575398,3597375
2024-04-16,60.475075,61.42284,60.035426,61.24471,2566850
2024-04-17,61.324628,63.108296,61.140755,62.744958,3272002
2024-04-18,62.70832,64.835426,62.098806,64.453335,6277278
2024-04-19,64.197189,64.917449,63.732614,64.889984,5134662
2024-04-22,64.652963,64.713622,64.180687,64.556039,3942092
2024-04-23,64.42404,64.713512,64.07468,64.156219,4553692
2024-04-24,64.017202,65.075265,63.536411,64.752136,5728891
2024-04-25,64.617868,66.064966,64.430382,65.779262,5290181
2024-04-26,65.761103,66.635796,65.163816,66.506502,1139283
2024-04-29,66.271913,66.97137,66.096519,66.870451,1825921
2024-04-30,66.919362,67.294056,66.614333,67.20273,2763006
2024-05-01,66.984498,67.604894,66.461503,67.46975,5726585
2024-05-02,67.395769,67.920517,66.84963,67.471465,1884967
2024-05-03,67.362538,68.633102,67.335148,68.605193,5711824
2024-05-06,68.685451,70.538519,68.323919,70.13725,5310483
2024-05-07,70.350256,70.615929,70.1839,70.412559,5546160
2024-05-08,70.190246,70.547434,69.967445,70.004051,2818273
2024-05-09,69.907157,70.003063,69.274469,69.569643,1677227
2024-05-10,69.8265,70.488996,68.9792,69.518747,2199561
2024-05-13,69.504743,70.14305,68.909032,69.253904,3508218
2024-05-14,68.990939,69.901509,68.909034,69.246161,1638900
2024-05-15,69.446549,70.519283,69.143984,70.194107,5312179
2024-05-16,70.324164,71.457335,69.881598,70.937269,2951402
2024-05-17,70.81161,70.969283,69.515088,69.999117,1755526
2024-05-20,69.897318,72.334989,69.844349,71.981498,5250149
2024-05-21,71.939493,72.67617,71.536336,72.505543,1113701
2024-05-22,72.645067,72.923084,72.110716,72.816722,880249
2024-05-23,72.800279,73.971206,72.414638,73.26506,2717294
2024-05-24,73.294853,73.555866,72.417381,72.998069,6785969
2024-05-27,73.003213,73.629569,72.146763,72.8623,5526411
2024-05-28,73.000623,73.347244,71.948935,72.393708,1731443
2024-05-29,72.328824,73.278963,72.028805,72.707355,5655330
2024-05-30,72.472549,72.49396,71.490813,71.995646,1246007
2024-05-31,71.934207,72.718929,71.678446,72.239776,6785093
2024-06-03,72.423473,72.860207,71.353401,71.598823,3630219
2024-06-04,71.842305,72.411587,71.227732,71.965077,1499056
2024-06-05,71.928775,72.524001,70.435241,70.802522,7254191
2024-06-06,71.013419,71.244078,70.42231,70.963384,4432544
2024-06-07,70.862861,71.20109,69.560719,70.114872,5125481
2024-06-10,70.131021,71.169939,69.696478,70.596977,6488774
2024-06-11,70.362843,70.638688,69.742462,70.376799,2399376
2024-06-12,70.55353,71.437212,70.133473,71.162237,4946735
2024-06-13,71.256199,72.61316,71.033373,71.967419,626552
2024-06-14,71.82646,73.118103,71.61271,72.40552,5460675
2024-06-17,72.493455,73.125688,71.91424,71.935853,7723027
2024-06-18,71.809034,72.237788,71.148719,71.935733,3438794
2024-06-19,72.199895,72.455915,71.287715,71.522307,4992718
2024-06-20,71.574356,72.979928,70.91949,72.483894,3125300
2024-06-21,72.727508,73.383606,71.222405,71.349273,4045691
2024-06-24,71.248417,71.744474,70.778893,71.462127,5878584
2024-06-25,71.190251,71.636199,70.507088,71.419083,3755022
2024-06-26,71.58865,73.125282,71.323318,72.945979,4392844
2024-06-27,73.109796,74.631919,72.924556,74.068851,5820686
2024-06-28,73.799181,75.803824,73.700477,75.614465,5426704
2024-07-01,75.615131,76.035112,75.130536,75.263278,2440989
2024-07-02,75.497865,76.280251,74.838343,75.849511,2993372
2024-07-03,75.617561,76.35406,74.54058,74.799547,5703912
2024-07-04,74.751872,77.06688,74.561294,76.595809,5422311
2024-07-05,76.705724,77.422405,75.588212,75.892509,7014040
2024-07-08,75.689108,76.337664,73.715145,73.993351,7596172
2024-07-09,73.909048,75.666659,73.656691,74.948141,3523016
2024-07-10,75.206444,75.717969,74.631897,74.907648,4768475
2024-07-11,74.968282,75.471959,74.770768,75.003892,2810361
2024-07-12,74.958716,75.040582,74.492639,74.776365,1860631
2024-07-15,74.589866,75.173611,74.315669,75.040381,4764546
2024-07-16,75.238516,75.553592,74.41257,74.451601,677345
2024-07-17,74.174648,74.368739,73.173035,73.832386,4129125
2024-07-18,73.648302,75.282206,73.017357,74.930396,4031938
2024-07-19,75.1027,75.142354,73.754368,73.876193,3851884
2024-07-22,73.982055,74.321395,73.256966,73.830902,7543228
2024-07-23,74.11041,74.849491,73.245342,73.486843,2286538
2024-07-24,73.714432,74.668351,73.149262,74.256228,7466878
2024-07-25,74.45081,74.70982,74.150522,74.439752,6923952
2024-07-26,74.320536,75.034801,73.93574,74.35855,5131005
2024-07-29,74.254953,75.657516,73.593533,75.582331,1373038
2024-07-30,75.622534,76.223243,75.016034,75.75478,7736552
2024-07-31,75.461215,76.684267,74.91488,76.344548,7604357
2024-08-01,76.311643,77.245596,75.888361,76.688488,3254764
2024-08-02,76.658309,77.054204,76.320989,76.674412,6001481
2024-08-05,76.390125,77.58468,76.179372,76.886393,6260830
2024-08-06,76.652536,77.359518,74.590416,75.110607,7219777
2024-08-07,75.233599,76.717873,74.670677,76.600666,6514769
2024-08-08,76.487279,77.462997,75.830689,76.776566,4516515
2024-08-09,76.875519,77.493534,76.034501,76.594093,3216740
2024-08-12,76.505548,78.735206,76.343289,78.499993,4547403
2024-08-13,78.356845,78.387053,78.194341,78.381183,4828605
2024-08-14,78.581286,79.261431,78.115872,78.746476,2895866
2024-08-15,79.010582,79.155822,78.199467,78.328451,2827411
2024-08-16,78.108685,78.54835,77.756795,78.126074,2084000
2024-08-19,78.370777,78.974713,77.740684,78.618662,5965587
2024-08-20,78.724533,78.887286,78.263273,78.522846,1657302
2024-08-21,78.47387,78.971342,76.885041,77.136453,619188
2024-08-22,76.889646,77.096621,76.460045,76.783549,3906641
2024-08-23,77.010846,79.026465,76.328884,79.00349,1983957
2024-08-26,78.771931,79.130366,78.457929,78.816373,7591642
2024-08-27,78.860031,78.946783,77.173483,77.442151,1310446
2024-08-28,77.244437,77.5315,75.87127,75.934606,3963453
2024-08-29,75.684938,77.038731,75.453157,76.735699,6395233
2024-08-30,76.990519,77.511074,74.667912,75.322173,7744740
2024-09-02,75.34196,75.933457,74.470683,74.884123,4932461
2024-09-03,75.083233,75.834446,74.432646,75.176993,4365638
2024-09-04,74.955334,75.125404,74.392121,75.022405,6815512
2024-09-05,75.050815,75.903539,74.486848,75.634569,5779415
2024-09-06,75.733244,76.301764,75.731846,75.833367,5013517
2024-09-09,75.866754,76.615647,75.723368,76.527957,1153479
2024-09-10,76.696478,76.86783,75.531228,76.178492,621125
2024-09-11,76.481472,76.582858,75.201415,75.406513,4206669
2024-09-12,75.119133,76.657018,74.376364,76.182651,2123943
2024-09-13,76.033532,76.685606,75.106301,75.300192,6103978
2024-09-16,75.089873,75.736807,74.607357,75.035582,3423309
2024-09-17,74.845877,75.73248,74.270239,75.446907,3701679
2024-09-18,75.650531,76.018232,74.156452,74.597417,1523834
2024-09-19,74.76378,74.844863,74.614037,74.654623,2862451
2024-09-20,74.821278,75.386661,73.759511,74.213564,4322259
2024-09-23,74.100281,74.283303,73.387073,74.225484,1874841
2024-09-24,74.042589,74.555584,73.290922,73.302479,1773985
2024-09-25,73.29648,73.870654,72.530411,72.869592,2048975
2024-09-26,73.110361,73.379497,72.739738,72.860472,2658640
2024-09-27,73.040555,73.848928,72.43557,73.187655,7087262
2024-09-30,72.92591,73.60428,72.195677,72.86526,2714204
2024-10-01,72.592632,73.54919,72.495729,72.964988,3669660
2024-10-02,73.136348,73.218249,71.424755,71.983423,5430322
2024-10-03,72.132616,74.285916,71.649317,74.06644,2031258
2024-10-04,73.774839,74.559313,73.508106,74.226908,7121315
2024-10-07,74.205182,74.365507,73.964596,74.23633,4176637
2024-10-08,74.289754,74.674503,73.210236,73.861384,6220768
2024-10-09,74.147012,75.201598,73.882367,74.733539,5496452
2024-10-10,74.762481,76.829842,74.753147,76.557762,7008646
2024-10-11,76.74765,77.367008,74.913508,75.499042,2236921
2024-10-14,75.265058,76.443554,74.545374,75.830493,5384851
2024-10-15,75.68214,76.394464,75.063565,75.764982,5407488
2024-10-16,75.713695,76.514932,75.448841,75.821919,7222405
2024-10-17,76.125135,76.924499,75.855175,76.444038,4154471
2024-10-18,76.595916,77.160669,76.205425,76.770901,603620
2024-10-21,76.489243,78.058956,76.030319,77.406845,2523375
2024-10-22,77.10862,78.440819,76.81499,78.063077,924817
2024-10-23,77.857621,78.025269,76.691312,76.918902,828421
2024-10-24,76.841149,78.115599,76.619944,77.871063,5726259
2024-10-25,78.018096,79.942847,77.564775,79.181507,6893828
2024-10-28,79.007833,79.455791,78.524028,79.444969,6017101
2024-10-29,79.147402,79.736992,78.70884,79.458953,2458480
2024-10-30,79.213633,81.382874,79.081816,80.747647,5133727
2024-10-31,80.747053,80.961164,80.020098,80.567174,4073385
2024-11-01,80.291533,81.057813,80.123349,80.882869,844055
2024-11-04,80.593027,81.141531,80.233781,80.833702,7136421
2024-11-05,80.673109,80.842171,80.279819,80.508454,6827493
2024-11-06,80.627744,80.938017,80.581984,80.85062,5600211
2024-11-07,80.691743,80.888007,80.051996,80.125538,1738012
2024-11-08,80.082706,81.25287,80.080699,81.064293,4461748
2024-11-11,81.247357,82.634727,80.986889,81.886035,1501481
2024-11-12,82.028202,82.707054,80.441991,80.606475,630833
2024-11-13,80.3335,80.467816,77.813023,78.237519,1627711
2024-11-14,77.997575,78.663168,77.790702,78.337977,7460904
2024-11-15,78.053681,79.511308,77.58935,78.745351,5992126
2024-11-18,78.637607,79.634029,78.467717,79.392196,2744155
2024-11-19,79.295856,79.625487,78.315734,79.08091,3687039
2024-11-20,79.261141,79.882477,77.668475,78.27771,4315681
2024-11-21,78.372673,78.982463,77.287795,77.48708,3407235
2024-11-22,77.613284,79.204826,77.390842,78.681766,1679492
2024-11-25,78.586846,79.102106,78.089111,78.559369,2887812
2024-11-26,78.677148,78.905721,78.4359,78.788298,3557581
2024-11-27,78.603133,78.721401,77.678963,78.272891,2630706
2024-11-28,77.961388,79.192395,77.400663,78.572935,6774585
2024-11-29,78.44805,78.938004,77.405299,77.609999,1106803
2024-12-02,77.644451,77.906088,77.349389,77.727216,2888648
2024-12-03,77.595108,78.365507,76.025231,76.501105,3078388
2024-12-04,76.561458,77.32956,75.946267,77.085914,4275531
2024-12-05,77.231682,78.316372,76.719075,77.779999,2185460
2024-12-06,77.644703,78.043932,77.292089,77.362644,5442659
2024-12-09,77.561355,77.574294,76.645472,77.006037,4396716
2024-12-10,76.994403,77.467085,76.578556,76.695472,798696
2024-12-11,76.898645,77.489203,76.883493,77.356731,6997752
2024-12-12,77.247979,77.730283,74.953168,75.64703,4504783
2024-12-13,75.483372,76.408258,74.814327,76.102258,7575312
2024-12-16,76.339256,77.654871,75.763383,77.27945,6369673
2024-12-17,77.458047,77.689221,76.089038,76.844169,2002271
2024-12-18,77.088987,77.257087,75.600413,75.929301,7133034
2024-12-19,75.816207,75.850031,73.916906,74.163836,2192135
2024-12-20,74.173738,74.91408,73.60881,74.891145,4083885
2024-12-23,75.003401,75.127455,73.777224,74.060483,4243932
2024-12-24,74.133704,75.451271,73.847576,74.831201,2975492
2024-12-25,74.534102,75.197687,73.869347,75.021961,3718338
2024-12-26,75.106156,75.43045,74.403791,74.892879,3104438
2024-12-27,75.170231,76.777845,75.04708,76.074535,3777521
2024-12-30,76.325497,76.801587,75.32724,75.726026,6113815
2024-12-31,75.787179,76.432237,75.155046,76.008612,4867956
2025-01-01,76.196678,76.394695,75.356746,75.517097,2139550
2025-01-02,75.25274,75.431969,74.164713,74.792805,1170214
2025-01-03,74.588927,74.761182,72.980269,73.092182,4154076
2025-01-06,73.124295,73.862121,73.042836,73.360652,2788415
2025-01-07,73.594651,73.918182,73.305187,73.547721,1362398
2025-01-08,73.69391,74.329155,73.009441,73.153153,5566863
2025-01-09,73.293084,73.967424,71.527415,71.915871,4214893
2025-01-10,71.849762,72.007056,71.712027,71.865093,3516356
2025-01-13,72.037235,72.435105,71.328258,72.072964,3926503
2025-01-14,71.95606,73.037167,71.791393,72.795698,1074638
2025-01-15,72.526702,73.465513,71.889265,73.347862,4576779
2025-01-16,73.100865,73.636962,70.908192,71.40358,6840733
2025-01-17,71.191712,71.365913,70.679829,71.187891,6359444
2025-01-20,71.009727,71.613567,70.22657,70.389249,1241413
2025-01-21,70.624239,71.07332,69.486291,69.612039,7043143
2025-01-22,69.485509,69.587062,68.107004,68.148829,6439490
2025-01-23,68.265526,69.00609,67.962266,68.407395,2336334
2025-01-24,68.347877,69.182983,67.979034,68.576807,6150287
2025-01-27,68.845543,69.510841,66.960241,67.151614,7838540
2025-01-28,67.233018,67.824483,65.597595,66.05049,2908940
2025-01-29,65.917741,66.720639,65.685212,66.538243,5007392
2025-01-30,66.283751,66.817313,66.019182,66.300386,6122948
2025-01-31,66.492276,66.799035,65.324337,65.567645,7356789
2025-02-03,65.827015,67.06513,65.681631,66.587215,2875507
2025-02-04,66.791966,67.41449,65.935655,66.216784,1740524
2025-02-05,66.153296,66.73663,65.992901,66.48379,4286820
2025-02-06,66.74382,67.264521,65.176342,65.497249,1669451
2025-02-07,65.383322,66.004234,65.281973,65.629175,2072813
2025-02-10,65.789513,66.380044,64.976327,65.367928,5051787
2025-02-11,65.537563,66.606481,65.28469,66.563315,5577576
2025-02-12,66.597157,66.747777,65.377054,65.832746,7083567
2025-02-13,65.839054,66.228578,65.024982,65.46801,919900
2025-02-14,65.217661,65.33422,64.873334,65.192316,6723666
2025-02-17,65.441339,67.497198,65.329236,67.166184,826369
2025-02-18,67.123676,68.249065,66.614839,67.797551,3090028
2025-02-19,67.739153,68.389765,67.265114,68.056265,6930588
2025-02-20,67.89729,68.250157,67.134734,67.436513,713604
2025-02-21,67.669502,68.147479,67.320089,68.026698,2881047
2025-02-24,68.060783,68.504698,67.829406,67.94188,4522002
2025-02-25,67.724264,69.975356,67.193852,69.639881,1337356
2025-02-26,69.802695,69.896771,68.854783,69.427382,1953658
2025-02-27,69.376487,71.270541,68.893766,70.866691,1641440
2025-02-28,70.946865,70.964366,69.03223,69.677859,6303694
2025-03-03,69.875702,70.342748,68.703011,69.22288,2319167
2025-03-04,69.2836,70.324656,68.928972,69.738657,7581323
2025-03-05,69.475927,69.598529,68.505552,69.078236,4861260
2025-03-06,68.873437,69.953936,68.624069,69.888497,6970292
2025-03-07,69.972286,70.562743,69.82405,70.092048,1333811
2025-03-10,69.855635,70.517964,69.524375,70.222403,1578985
2025-03-11,70.215987,70.516772,69.710914,70.2481,3286120
2025-03-12,70.215471,70.732162,69.758341,70.618811,1463137
2025-03-13,70.508352,71.073241,70.127934,70.816862,5955512
2025-03-14,71.028599,71.836987,70.747401,71.824577,6696849
2025-03-17,71.995436,72.360854,70.734275,70.9223,6464554
2025-03-18,71.040224,71.59766,70.69642,70.933258,6967231
2025-03-19,71.118694,71.838959,70.517989,71.273901,4054418
2025-03-20,71.390019,72.642493,70.743217,72.13227,4724893
2025-03-21,71.909111,72.479654,71.826023,72.310349,7980718
2025-03-24,72.135923,72.16962,70.401634,70.6587,3257089
2025-03-25,70.47225,71.7805,70.124465,71.208591,1327107
2025-03-26,71.133891,71.224112,70.413439,70.439566,3998327
2025-03-27,70.632352,71.619024,70.263064,71.12562,3276495
2025-03-28,71.288796,71.411699,70.595804,70.686355,4943356
2025-03-31,70.588876,70.780304,70.368353,70.384023,4709057
2025-04-01,70.358223,70.75225,69.939342,70.416247,2380735
2025-04-02,70.572873,71.424051,70.054883,70.984872,2767446
2025-04-03,71.088051,71.409898,70.258,70.322364,2805664
2025-04-04,70.207003,71.927661,69.694527,71.226467,3383458
2025-04-07,70.980679,71.634927,69.810497,69.831253,6966917
2025-04-08,69.662718,70.849278,69.510886,70.612755,7873460
2025-04-09,70.59831,70.906878,69.766031,70.193982,7088228
2025-04-10,70.351506,70.680461,69.473463,69.848169,2908444
2025-04-11,69.867372,70.526759,68.903562,69.004466,6027045
2025-04-14,68.907686,70.642344,68.75977,70.469833,4344579
2025-04-15,70.270867,71.897203,69.936605,71.280168,7845514
2025-04-16,71.471723,71.900622,70.83643,71.382759,2207573
2025-04-17,71.319161,71.324678,70.838121,70.92129,7238927
2025-04-18,71.134335,71.438322,70.885449,71.027081,4989991
2025-04-21,71.156705,71.886316,70.672723,71.278243,784475
2025-04-22,71.213032,71.835068,68.713307,69.361779,1154133
2025-04-23,69.326166,69.694491,68.494741,69.130306,4792145
2025-04-24,69.202954,70.084551,69.129164,69.867141,6595090
2025-04-25,69.877149,70.159393,69.489546,69.822715,5330691
2025-04-28,70.06826,71.439857,69.567081,71.076738,1570760
2025-04-29,70.984712,72.431696,70.367977,71.99744,5454218
2025-04-30,72.274459,72.517382,71.916309,72.034307,7829199
2025-05-01,71.864182,73.167644,71.283989,73.127674,923205
2025-05-02,72.845481,74.443221,72.4909,73.831616,4520395
2025-05-05,74.006303,74.346931,72.571369,72.949908,2679170
2025-05-06,72.95554,73.099043,72.302346,72.40128,2007472
2025-05-07,72.656316,72.753651,71.536333,72.241744,884508
2025-05-08,72.477486,72.500168,71.122295,71.824442,4388417
2025-05-09,71.893226,73.451775,71.296626,73.325069,1424970
2025-05-12,73.261135,73.599051,72.385086,72.572174,1552833
2025-05-13,72.681166,72.710059,72.332223,72.486694,3639557
2025-05-14,72.379079,73.677704,71.669664,73.570555,6553828
2025-05-15,73.472487,74.180005,71.572257,71.813036,1688097
2025-05-16,71.723478,71.958527,71.156166,71.434385,6313919
2025-05-19,71.45419,71.461577,70.462887,70.794394,1936595
2025-05-20,70.936141,71.528713,69.597151,70.140437,625381
2025-05-21,70.133129,70.871747,69.559857,70.39835,1194799
2025-05-22,70.553348,71.585618,70.494578,71.036404,2534686
2025-05-23,70.863202,71.639269,70.605727,71.003168,7460478
2025-05-26,70.980368,71.39564,70.479786,71.010649,819247
2025-05-27,70.805951,71.167465,70.247402,70.576447,5911258
2025-05-28,70.577571,71.611536,70.577388,71.176788,758440
2025-05-29,71.226198,71.338381,70.191271,70.544589,6634864
2025-05-30,70.674315,71.295358,69.227022,69.581742,2825719
2025-06-02,69.387,70.366496,69.117195,70.14332,4337842
2025-06-03,70.152916,71.041894,69.743754,70.524094,3821661
2025-06-04,70.48105,70.757755,69.889978,70.678514,2253996
2025-06-05,70.427527,71.032729,69.758429,70.46381,2922940
2025-06-06,70.445362,70.856146,69.628015,70.235613,914379
2025-06-09,70.32771,70.672819,69.663922,70.518934,7465000
2025-06-10,70.667956,70.986967,69.828296,70.276445,2844915
2025-06-11,70.494238,72.707781,69.893183,72.446953,4839680
2025-06-12,72.249241,72.590846,70.423817,70.826215,2860725
2025-06-13,70.76315,71.521942,70.667964,71.413192,1172943
2025-06-16,71.402652,72.97902,71.34386,72.438665,5781530
2025-06-17,72.391138,73.268575,72.27687,72.941636,6915210
2025-06-18,72.856422,72.975055,71.994779,72.344441,6838615
2025-06-19,72.509142,73.201182,72.12972,72.242016,4795379
2025-06-20,72.008268,72.338211,71.952676,72.298345,4063513
2025-06-23,72.421646,72.468864,71.785305,71.846657,6246532
2025-06-24,72.020857,72.552291,71.034153,71.086387,4360577
2025-06-25,71.064367,71.315244,69.955234,70.217548,597463
2025-06-26,70.178635,71.442302,69.758216,71.133974,4501352
2025-06-27,71.219619,72.375335,70.970496,71.714351,1111720
2025-06-30,71.521261,71.588289,71.280635,71.35763,5385660
2025-07-01,71.573418,73.440992,71.527862,73.157768,2321211
2025-07-02,72.893687,74.017145,72.560127,73.79897,5011885
2025-07-03,73.738596,74.403586,73.385841,73.504647,878214
2025-07-04,73.654047,74.844555,73.576679,74.24576,1075790
2025-07-07,74.386403,74.567114,73.336563,73.85247,1813101
2025-07-08,73.855681,74.158815,72.454803,72.839359,5206590
2025-07-09,73.098036,73.480028,72.975175,73.158501,4442873
2025-07-10,73.033988,73.313035,72.70006,72.792572,3619375
2025-07-11,72.924651,73.425885,71.689155,71.752759,1676527
2025-07-14,71.809553,72.906862,71.701914,72.452408,7865413
2025-07-15,72.347978,72.519628,71.878707,72.305037,1884478
2025-07-16,72.326039,73.153981,72.103751,72.548896,1164472
2025-07-17,72.512276,73.20303,72.166057,72.273928,1636041
2025-07-18,72.354289,72.996026,71.79469,71.910495,2234201
2025-07-21,72.151179,72.502094,71.42717,72.005458,4323910
2025-07-22,72.009324,73.406817,71.768315,72.779781,3414241
2025-07-23,73.016829,74.831931,72.530352,74.608997,2157367
2025-07-24,74.379629,75.612856,73.893216,75.158916,4568643
2025-07-25,75.160097,77.47345,74.839044,76.924911,7041974
2025-07-28,76.867212,76.901323,76.068919,76.484027,5100957
2025-07-29,76.470124,76.660304,75.415625,75.712446,787624
2025-07-30,75.887356,76.564178,74.233975,74.653226,700706
2025-07-31,74.445262,75.275178,74.384756,74.612318,3061329
2025-08-01,74.44544,74.907178,73.847202,74.361384,5609491
2025-08-04,74.480509,75.329902,73.860796,75.116941,5147714
2025-08-05,75.186567,75.534875,73.976805,74.67438,1368974
2025-08-06,74.386519,75.06562,73.193665,73.558575,3373863
2025-08-07,73.818091,74.40772,73.569937,74.058672,5436873
2025-08-08,74.190732,74.744132,73.955215,74.653808,6955177
2025-08-11,74.829058,75.084201,72.861852,73.048642,789010
2025-08-12,73.271427,73.930922,72.441632,72.807909,2424656
2025-08-13,72.634755,74.736196,72.520051,74.009326,7901850
2025-08-14,73.921249,75.444166,73.716543,75.013489,1523092
2025-08-15,74.926406,74.955488,74.730282,74.865466,1469221
2025-08-18,74.962974,75.129827,73.292044,73.823049,805044
2025-08-19,73.564033,74.813584,73.387433,74.37722,7459655
2025-08-20,74.46294,74.904955,74.268093,74.72059,2261413
2025-08-21,74.780345,75.362738,74.073145,74.945721,4318344
2025-08-22,75.05876,75.712368,73.058193,73.774411,5650091
2025-08-25,74.06198,74.94282,73.657761,74.404018,2165555
2025-08-26,74.201715,75.712071,73.727864,75.335396,7996974
2025-08-27,75.395865,75.442158,73.820723,74.401479,6240154
2025-08-28,74.188674,76.055112,73.879801,75.578319,5920111
2025-08-29,75.317158,76.769151,75.24601,76.227635,6112394
2025-09-01,76.370067,77.271612,75.645425,76.560796,716227
2025-09-02,76.337511,77.814842,75.587706,77.104758,2986443
2025-09-03,77.279719,78.9441,76.985536,78.339998,7051717
2025-09-04,78.609212,79.749388,78.234805,79.397771,2372685
2025-09-05,79.555541,79.821152,76.806279,77.365594,7408851
2025-09-08,77.467425,78.104851,76.349589,76.367595,4610855
2025-09-09,76.546234,77.139263,75.810792,76.769111,2209859
2025-09-10,76.880076,79.214716,76.773526,78.715561,3807512
2025-09-11,78.981525,79.528116,77.317676,77.796074,4181648
2025-09-12,77.801589,78.350814,77.172044,77.375872,4737597
2025-09-15,77.290173,77.870437,76.883524,76.994695,5282923
2025-09-16,76.718511,77.382118,75.250759,75.810052,994741
2025-09-17,75.680884,76.205894,75.398643,75.5952,2614258
2025-09-18,75.880172,76.006024,75.287369,75.800868,4211792
2025-09-19,76.054586,76.450842,74.756153,75.318972,6704653
2025-09-22,75.411178,75.758661,74.599779,75.149137,7115623
2025-09-23,74.924357,75.501717,73.762795,73.891873,7355286
2025-09-24,74.062416,74.186514,73.451152,73.822935,5672031
2025-09-25,73.96004,74.888158,73.610675,74.427581,6492360
2025-09-26,74.42113,75.387212,73.874271,75.225148,4437810
2025-09-29,75.266289,75.860412,74.730397,75.176692,3663246
2025-09-30,74.879964,75.011194,74.366379,74.58054,560187
2025-10-01,74.745981,74.798612,74.479481,74.661929,7190871
2025-10-02,74.879931,75.807903,74.146002,75.708554,1641694
2025-10-03,75.625716,75.730862,75.334631,75.725602,1895709
2025-10-06,75.980273,76.47366,74.759476,75.452346,6206103
2025-10-07,75.36824,75.8013,74.736183,74.850929,504057
2025-10-08,74.882222,75.336929,73.773975,73.796167,3701760
2025-10-09,73.612676,74.868342,73.255612,74.862427,4150530
2025-10-10,74.622491,74.768551,74.043982,74.14804,4654522
2025-10-13,74.372766,75.186864,73.748232,74.545478,2549097
2025-10-14,74.726244,75.105747,73.54474,74.233015,4048073
2025-10-15,74.497563,75.434139,74.002246,75.286181,1605610
2025-10-16,75.423122,76.589439,75.421769,75.932866,6981081
2025-10-17,76.167865,76.713709,75.886679,75.917348,4409091
