Date,Open,High,Low,Close,Volume
2024-08-07,220.99136,224.084074,220.924518,222.154036,7694231
2024-08-08,222.802092,224.408313,220.051394,222.035137,3600846
2024-08-09,221.69491,224.296877,219.583295,222.720038,7125626
2024-08-12,223.197943,231.03265,223.094036,229.605971,1929829
2024-08-13,229.95336,232.830807,229.092103,231.918095,5460551
2024-08-14,232.244774,232.70241,230.12633,231.830331,2880293
2024-08-15,231.423121,231.476953,227.511777,229.407688,4041473
2024-08-16,228.838745,230.588855,227.548384,228.564317,6192056
2024-08-19,228.013522,228.482607,226.360666,227.060002,998544
2024-08-20,226.378804,227.940627,224.55813,225.749386,3887723
2024-08-21,225.523273,226.183303,220.451764,220.468419,2562905
2024-08-22,220.049063,222.06477,219.399288,220.897707,536832
2024-08-23,221.214392,222.978983,218.181007,218.513984,4617965
2024-08-26,218.153972,224.092302,217.401699,223.588411,7589231
2024-08-27,224.218298,226.344167,222.807356,223.132396,4895866
2024-08-28,223.167217,226.312948,223.106159,225.37553,4900957
2024-08-29,225.022232,228.448438,223.303566,226.283892,7702467
2024-08-30,225.467859,225.906133,222.484589,224.615856,6322459
2024-09-02,225.343903,227.390994,224.537089,225.223007,7072565
2024-09-03,225.320582,225.58657,223.564502,224.353772,7321388
2024-09-04,224.29799,226.316361,222.691602,223.583061,3935718
2024-09-05,224.347815,225.419332,221.432911,223.571723,4224596
2024-09-06,222.843646,222.953004,218.670346,219.233771,1536274
2024-09-09,219.805625,223.581054,219.274018,222.465478,4287681
2024-09-10,221.846674,225.114559,220.269111,223.836549,888072
2024-09-11,224.047265,224.600537,221.832619,223.582787,1672592
2024-09-12,224.00928,227.159453,222.10353,226.87275,7640994
2024-09-13,226.242109,226.473658,224.019075,224.689161,4689884
2024-09-16,224.761281,226.484268,218.244713,219.039962,7456480
2024-09-17,219.650971,220.101641,218.275418,219.705597,1466078
2024-09-18,219.677883,221.466782,217.502964,217.857058,3759797
2024-09-19,217.255803,218.68072,215.373667,217.768999,5019805
2024-09-20,217.133006,218.258693,214.520956,216.611698,2455631
2024-09-23,216.882836,216.897089,214.516458,216.164589,4998187
2024-09-24,216.16286,217.592183,213.144922,214.036385,7092552
2024-09-25,214.567739,215.585641,212.23663,213.950312,2958192
2024-09-26,213.216837,217.184765,212.273727,215.606887,2469823
2024-09-27,216.129527,218.548369,214.298433,216.478136,6801953
2024-09-30,215.956475,221.251688,215.740291,220.387466,2952943
2024-10-01,220.012403,223.049867,219.864042,221.789119,6751379
2024-10-02,221.933485,224.78943,220.630441,222.782257,2942666
2024-10-03,222.972986,224.662024,221.921666,223.318362,2535670
2024-10-04,223.051208,225.02221,222.060885,224.625034,3737058
2024-10-07,223.737888,226.163404,223.361049,224.316494,7958149
2024-10-08,224.952948,225.783103,219.944707,221.419678,5191809
2024-10-09,222.291345,223.00161,218.059056,219.0557,2479370
2024-10-10,219.153578,219.798134,213.472454,215.08204,3733802
2024-10-11,214.520325,214.888343,214.32985,214.577556,7917538
2024-10-14,214.91331,215.372929,214.056849,214.833558,6510475
2024-10-15,215.260614,216.522628,213.975324,215.873901,4412715
2024-10-16,215.557398,218.455288,214.221685,218.389263,5431774
2024-10-17,218.209674,220.3443,217.21166,217.39233,3671587
2024-10-18,218.028974,218.247378,211.392043,212.719175,6642770
2024-10-21,212.047646,213.783512,210.852439,211.255492,7902874
2024-10-22,211.281036,213.109778,210.143784,211.21285,2195734
2024-10-23,211.812812,213.509225,207.007092,207.162699,6606962
2024-10-24,206.663483,207.879661,203.574157,204.559998,3538662
2024-10-25,204.016451,204.179339,201.68145,202.260632,2720925
2024-10-28,202.447487,206.990612,201.59167,206.453844,4980757
2024-10-29,207.088392,208.888112,206.782834,208.775795,7343651
2024-10-30,209.570175,211.444415,206.549109,207.276843,1209685
2024-10-31,207.954709,208.900977,205.43753,206.253135,1788622
2024-11-01,206.141725,208.40685,205.958827,206.446366,3713649
2024-11-04,205.943471,208.896183,205.377071,206.972614,6047348
2024-11-05,206.565137,208.269656,205.153038,207.422348,5341817
2024-11-06,206.692492,206.933646,203.654104,204.974679,1552920
2024-11-07,205.044315,205.501685,201.994908,202.94595,2434495
2024-11-08,202.526285,207.717091,201.936222,205.804114,7526386
2024-11-11,205.144039,207.24652,203.841231,205.749911,5068518
2024-11-12,206.041183,209.274868,204.489821,207.928853,2783864
2024-11-13,207.381383,209.078169,207.256043,207.909426,5418692
2024-11-14,207.764106,209.770687,206.254806,208.463369,1827322
2024-11-15,209.11414,210.640696,207.51666,209.077245,5236084
2024-11-18,208.557844,208.816537,207.485277,208.525237,6733287
2024-11-19,208.817293,211.487625,207.481716,211.116289,6081849
2024-11-20,210.523431,214.848674,208.896439,212.969538,7014512
2024-11-21,213.39478,214.271117,210.831699,212.878748,3044055
2024-11-22,212.651335,215.117388,210.767035,213.2638,7608951
2024-11-25,212.765447,216.859341,211.935257,216.788405,7445241
2024-11-26,216.518176,218.01491,213.685513,214.729922,2963612
2024-11-27,215.417048,217.304485,214.672047,216.588602,942592
2024-11-28,216.135725,220.794043,215.570753,219.152911,4818243
2024-11-29,218.85553,224.815235,218.118176,222.773146,5153704
2024-12-02,222.234288,226.902041,221.626657,226.16022,6145407
2024-12-03,227.048522,227.272671,223.279944,224.381059,5706924
2024-12-04,224.342773,227.122859,223.787923,226.328029,2861887
2024-12-05,226.290126,228.197049,224.28604,225.592196,6972675
2024-12-06,225.790457,229.093944,224.901653,227.569081,5903335
2024-12-09,226.689035,228.502604,226.363448,228.035021,1243306
2024-12-10,227.809058,231.90582,225.958855,230.187445,5231914
2024-12-11,229.393056,230.71977,227.396308,228.698614,3720914
2024-12-12,228.660887,230.355799,226.767513,229.17394,1120545
2024-12-13,229.967928,232.534016,227.978482,230.506778,5845765
2024-12-16,230.174774,232.998969,228.48483,231.863233,516741
2024-12-17,231.106605,235.764492,230.729305,234.101799,4174894
2024-12-18,233.377859,240.848925,232.075258,238.588976,7741685
2024-12-19,239.376643,239.670328,236.403114,236.426754,1544604
2024-12-20,237.313864,239.627243,236.248521,236.694165,2491698
2024-12-23,237.638731,240.002819,232.188641,232.796166,3500159
2024-12-24,233.236812,234.662438,232.794949,234.349691,1783599
2024-12-25,234.004969,239.011218,232.073742,238.269548,3396470
2024-12-26,237.965476,239.809764,237.88881,238.819893,1963054
2024-12-27,238.451879,243.144604,236.591941,241.812514,969818
2024-12-30,241.609285,248.531692,239.338546,246.973705,737633
2024-12-31,247.066772,250.487247,246.577884,248.149828,6633721
2025-01-01,247.742343,251.690263,245.710948,250.555396,5339682
2025-01-02,250.631097,254.809718,250.048158,253.089804,3334700
2025-01-03,253.165594,254.035964,250.432082,251.252948,4498181
2025-01-06,251.628725,251.787951,246.593484,248.248251,2039310
2025-01-07,248.261198,249.522614,246.690841,247.334748,1582880
2025-01-08,247.537599,248.76334,243.090925,245.23912,1753637
2025-01-09,244.967887,247.826306,244.949112,246.851181,6429743
2025-01-10,247.56822,248.48964,240.698822,241.32038,1403416
2025-01-13,242.124727,242.461986,234.869993,236.411948,2673748
2025-01-14,235.791,236.247006,231.003125,232.061542,2168707
2025-01-15,231.190627,234.60085,229.037129,232.597357,7479749
2025-01-16,233.393082,235.384813,231.328054,232.027716,4870871
2025-01-17,231.941734,232.41374,229.680845,231.614968,1297043
2025-01-20,232.298025,233.466277,229.862668,230.786284,6267100
2025-01-21,231.531307,232.548028,227.495886,229.673918,7056653
2025-01-22,228.782441,229.306117,226.906907,227.858958,5009921
2025-01-23,227.159652,228.810431,225.749135,228.353167,2166408
2025-01-24,228.319257,229.126586,225.735713,227.872206,4789963
2025-01-27,227.424449,228.705075,226.232586,228.589583,7653268
2025-01-28,228.717273,229.265869,226.422354,228.433058,2102305
2025-01-29,228.863834,229.641253,228.06839,228.658503,4964598
2025-01-30,228.092268,229.900071,228.035892,228.786457,2594853
2025-01-31,229.486991,235.615507,228.172142,233.664018,1174693
2025-02-03,234.50743,239.321536,233.035654,238.674802,3866215
2025-02-04,238.733079,243.050177,236.887425,241.50164,7987967
2025-02-05,241.503671,242.897358,236.750479,236.950667,3981532
2025-02-06,236.207838,240.533903,234.502035,238.446756,1975600
2025-02-07,238.280157,242.548792,235.908877,241.921954,846988
2025-02-10,242.695285,245.037753,242.335379,243.100139,2549120
2025-02-11,243.268339,245.574139,237.118092,239.413262,6906988
2025-02-12,239.818066,241.08135,237.71268,238.697386,2120484
2025-02-13,238.840365,247.460767,237.479975,245.206625,3960357
2025-02-14,245.318237,245.864604,243.351414,244.772078,2944594
2025-02-17,245.599311,245.837608,238.805737,241.162226,2845684
2025-02-18,241.836208,241.972964,238.586152,240.709763,1423124
2025-02-19,240.020072,243.559923,239.964283,243.180413,6138916
2025-02-20,242.822948,245.442642,242.460317,243.400955,6276577
2025-02-21,242.500908,243.911226,238.760615,240.539208,5639341
2025-02-24,239.899931,241.161846,234.577063,235.242645,2402043
2025-02-25,235.554081,236.823351,235.455801,235.718746,2924282
2025-02-26,236.534125,238.452573,230.687592,231.698288,7629921
2025-02-27,231.284068,235.066329,230.643684,233.995106,2316180
2025-02-28,234.647989,237.724463,233.23894,236.859956,6864308
2025-03-03,237.763982,240.028479,235.681333,237.784323,7481372
2025-03-04,237.412661,239.986538,235.743399,237.77616,2018640
2025-03-05,238.089538,239.177506,236.628599,237.50701,4027074
2025-03-06,238.105426,240.201137,236.347608,236.930368,6080971
2025-03-07,236.493428,236.838759,235.080578,235.159745,7083323
2025-03-10,235.398153,236.772686,231.183614,232.910531,2287559
2025-03-11,232.358655,234.369313,229.249716,230.663721,5904780
2025-03-12,230.832123,234.712094,228.853385,234.415736,6399314
2025-03-13,235.087541,239.537884,233.526711,238.813991,1065575
2025-03-14,238.462835,239.759735,236.993802,238.947827,7633390
2025-03-17,238.835095,241.005847,236.744412,240.328111,960736
2025-03-18,240.481902,241.623357,239.151972,239.57863,3412562
2025-03-19,239.80233,240.424809,239.072005,239.961673,7533422
2025-03-20,239.039402,245.13588,238.88297,243.352627,2512970
2025-03-21,242.656126,246.557252,241.643766,245.908428,6743850
2025-03-24,246.064757,250.702974,245.31397,248.528912,5032486
2025-03-25,249.171162,252.759746,249.040666,250.410949,4034200
2025-03-26,249.793315,253.850838,249.643712,252.584273,3377847
2025-03-27,253.159375,255.619071,248.785965,250.822194,4960512
2025-03-28,250.890818,254.936401,250.781168,252.782702,2329404
2025-03-31,252.102162,254.248796,246.981405,248.486652,4825912
2025-04-01,248.263889,251.40603,247.336666,249.074491,4929740
2025-04-02,249.455295,252.227961,249.206127,250.013208,5628618
2025-04-03,249.926265,252.927983,248.417854,251.170898,1076573
2025-04-04,251.723942,252.206728,245.535842,246.332901,5285712
2025-04-07,246.065443,249.757563,244.310614,248.788991,6929788
2025-04-08,249.426053,251.416868,244.338118,245.717322,529379
2025-04-09,245.753712,246.544211,237.471756,239.647463,5579708
2025-04-10,239.344136,241.661923,237.128855,239.343309,1066295
2025-04-11,239.321614,241.663134,237.168904,239.156347,1625048
2025-04-14,239.22588,241.31434,234.153464,235.181514,6216485
2025-04-15,235.003155,236.811893,233.494424,235.929059,2848113
2025-04-16,235.077086,236.89132,234.030498,235.581832,2639349
2025-04-17,236.260836,238.118951,235.11489,235.480066,833516
2025-04-18,234.765954,234.802765,230.664772,232.432403,7220251
2025-04-21,232.295592,235.5784,230.030722,234.304399,3954055
2025-04-22,234.762708,235.841079,233.011177,234.520853,2426248
2025-04-23,234.385623,234.457412,232.098293,233.97861,5785789
2025-04-24,233.923869,234.691105,229.993217,231.237874,5482669
2025-04-25,231.83544,234.106223,228.206436,229.54235,7223650
2025-04-28,228.62774,229.170511,227.537508,228.886012,5021600
2025-04-29,229.611553,230.598268,224.416015,224.668082,5797980
2025-04-30,224.62694,225.671468,220.881395,222.845309,4076591
2025-05-01,222.6467,226.890518,221.582875,225.757534,3629539
2025-05-02,225.704321,227.152809,223.573062,225.463896,6650698
2025-05-05,224.625195,225.561861,223.73883,225.418989,3063855
2025-05-06,226.319722,227.118807,223.653725,224.525376,4120597
2025-05-07,224.671174,227.272114,222.936025,226.444176,1821837
2025-05-08,225.754801,230.125501,225.465701,228.781409,4134946
2025-05-09,228.792726,229.649916,227.926435,229.389686,5995595
2025-05-12,228.543247,229.880188,226.360733,228.428257,2843942
2025-05-13,228.845789,232.327207,226.579777,230.13263,935510
2025-05-14,229.952788,234.352643,228.342577,232.397089,6093484
2025-05-15,232.708373,233.164247,231.526488,232.031913,5859775
2025-05-16,231.868406,233.732138,231.013739,233.317443,3944988
2025-05-19,232.56345,236.983216,230.950237,234.736921,7010998
2025-05-20,234.417375,238.295992,234.310914,236.906966,2582993
2025-05-21,237.288256,238.88,235.966055,237.367842,3375169
2025-05-22,236.837308,237.119818,234.136489,236.030061,4431645
2025-05-23,235.866152,236.529799,234.515474,236.425111,4160792
2025-05-26,235.868537,235.872091,234.899637,235.617545,7232610
2025-05-27,235.232471,236.744272,233.713509,235.67173,3328352
2025-05-28,235.004788,240.805684,234.825034,239.302108,2535572
2025-05-29,240.094227,242.53164,239.45019,241.510144,1097500
2025-05-30,242.372303,243.147776,241.381257,241.6797,4132195
2025-06-02,241.89121,243.528461,241.337508,242.751821,4321868
2025-06-03,242.003685,244.457841,241.628412,244.29209,1488384
2025-06-04,243.774952,245.525492,241.550338,245.468298,626887
2025-06-05,244.760883,246.978228,243.522689,244.593188,2423491
2025-06-06,244.556082,245.76646,242.664575,243.65492,6226987
2025-06-09,244.289959,244.412148,237.418805,238.48875,938942
2025-06-10,238.797818,239.105954,238.178059,238.680161,716355
2025-06-11,238.350147,244.486708,237.196694,243.594078,1309864
2025-06-12,242.774123,244.935823,241.652042,241.863017,4433361
2025-06-13,241.452068,247.585269,240.935284,245.759091,5205609
2025-06-16,245.190238,246.561396,241.534921,243.831831,3286074
2025-06-17,244.620944,245.512507,242.379371,242.797615,2119815
2025-06-18,243.142824,246.535502,241.000216,245.739055,5385842
2025-06-19,245.835979,247.283407,243.151758,243.319514,6502626
2025-06-20,242.75694,243.886988,241.776387,242.0491,672262
2025-06-23,241.984191,245.909992,241.458749,245.029465,5536100
2025-06-24,244.120463,244.936247,242.812102,244.546764,5120789
2025-06-25,243.96587,246.624163,241.734914,246.573952,4348078
2025-06-26,245.698788,253.69307,245.3682,252.997884,3495084
2025-06-27,252.865029,254.276227,250.334907,250.46501,4826257
2025-06-30,249.913605,254.821511,247.794142,253.638358,1602563
2025-07-01,253.349112,259.202988,251.082628,258.531761,7532286
2025-07-02,258.911588,261.141066,256.038391,258.52327,880771
2025-07-03,259.24912,260.796508,256.249176,258.223363,3698287
2025-07-04,257.464316,262.120516,255.558818,260.47745,1677071
2025-07-07,260.690949,262.812633,259.321928,262.329858,6298156
2025-07-08,261.331223,268.951356,261.328556,266.530648,4996141
2025-07-09,267.178938,267.743774,261.911413,263.08455,2972179
2025-07-10,262.533433,264.743164,259.96345,263.149842,7953447
2025-07-11,263.237956,268.349043,261.263794,266.127491,6265931
2025-07-14,266.851472,269.504936,265.281891,267.855563,7705995
2025-07-15,267.991163,268.376286,266.124506,267.100904,1043935
2025-07-16,267.694309,270.410366,266.162864,269.399058,6249475
2025-07-17,269.219604,273.205787,267.962473,271.205445,6495834
2025-07-18,271.974349,274.287493,268.698164,268.956076,2033356
2025-07-21,269.110573,269.20192,263.36571,264.092543,1531078
2025-07-22,263.122698,265.431915,260.788273,264.464716,5781064
2025-07-23,264.964085,266.408616,262.474129,264.260937,6021468
2025-07-24,263.630378,266.409528,263.552279,264.97312,3465506
2025-07-25,264.675568,268.401848,263.399674,266.3071,2010327
2025-07-28,265.309218,267.127175,261.877585,264.14022,3734166
2025-07-29,264.603906,267.240809,261.33487,262.686963,3605086
2025-07-30,263.055049,266.603056,261.149949,266.021951,4940446
2025-07-31,265.157399,265.434928,261.776261,264.372244,3559936
2025-08-01,264.911134,266.76376,261.231804,261.419631,1964502
2025-08-04,260.851623,262.044849,258.40953,258.860701,7058265
2025-08-05,258.835674,262.282582,258.17489,260.494041,2860174
2025-08-06,261.531941,268.452837,259.970751,265.981483,2326312
2025-08-07,266.326062,269.958946,266.235262,269.288804,2619339
2025-08-08,269.796714,269.856703,264.308853,265.532217,5190944
2025-08-11,266.079605,268.124807,265.665342,265.947606,6195452
2025-08-12,266.271793,266.760817,262.201242,264.418191,6289933
2025-08-13,264.186737,267.736535,264.127336,266.90976,6240203
2025-08-14,265.993727,268.722789,264.037323,267.83508,1056924
2025-08-15,268.761525,270.959092,266.104345,267.544342,2913596
2025-08-18,268.478849,269.104515,265.24764,265.865241,3632577
2025-08-19,266.526105,269.921198,264.65274,269.566004,7161380
2025-08-20,268.94938,271.185079,264.396218,265.742496,1964868
2025-08-21,266.237468,268.038123,263.852757,264.812462,2467895
2025-08-22,265.07989,267.550271,259.912297,262.0084,6339670
2025-08-25,262.901877,266.036822,261.978603,264.920051,4502867
2025-08-26,264.393865,270.848622,262.570753,268.973345,3726172
2025-08-27,268.054693,273.243337,266.916306,270.542079,1716881
2025-08-28,269.86593,274.315509,267.609459,273.463139,1349374
2025-08-29,273.928615,275.193876,272.570982,273.75406,2545912
2025-09-01,274.601452,276.359033,268.603992,269.949933,4804627
2025-09-02,270.708865,272.277132,269.658536,270.527298,3704211
2025-09-03,271.340162,277.859848,270.608846,276.25237,4553091
2025-09-04,277.325193,279.471044,272.697392,275.091687,2014162
2025-09-05,274.768176,278.932345,274.141529,277.804168,6550771
2025-09-08,278.834512,279.976169,273.414361,273.885411,5349104
2025-09-09,274.567791,278.299223,273.179019,275.592897,754934
2025-09-10,276.498822,281.504907,274.816297,279.549464,7998438
2025-09-11,278.677983,281.822652,276.823547,280.607987,4507835
2025-09-12,279.989095,282.274468,273.657762,275.672375,4459302
2025-09-15,275.410913,278.533233,273.780144,276.142975,4251954
2025-09-16,276.667689,278.195875,273.021779,273.827282,7629980
2025-09-17,274.145181,278.060398,273.907658,276.606921,2668540
2025-09-18,276.199001,279.742033,274.958152,277.639936,4409801
2025-09-19,278.549625,280.242605,276.042944,277.528922,2966208
2025-09-22,276.764769,280.8746,274.104237,278.437297,7025071
2025-09-23,278.259977,278.851408,273.614377,275.493718,4659405
2025-09-24,275.434206,277.815643,274.63995,274.893248,4230420
2025-09-25,274.239973,277.600565,272.341481,277.098277,4555094
2025-09-26,276.806857,278.325646,275.077741,278.273959,3649451
2025-09-29,277.477909,284.537489,276.06962,283.699685,2695704
2025-09-30,283.778532,286.448667,282.090753,285.943266,4902884
2025-10-01,286.28274,293.947108,285.165458,293.172351,7787225
2025-10-02,293.040995,293.708181,288.16788,290.863195,5557493
2025-10-03,291.998523,294.664355,289.75735,290.702988,1711375
2025-10-06,289.967136,293.695722,289.027719,291.592522,2026058
2025-10-07,291.067755,293.039913,285.563789,287.911222,4921943
2025-10-08,287.559395,290.734765,285.86082,289.212925,7660717
2025-10-09,289.052151,290.930423,286.622487,288.223215,3698738
2025-10-10,288.321328,289.016364,286.095516,288.065466,7854588
2025-10-13,287.39328,288.303876,285.132928,287.509577,6847149
2025-10-14,286.414015,289.076079,283.940716,288.816534,7017874
2025-10-15,287.71571,294.351241,286.121377,291.673276,3424849
2025-10-16,291.510983,293.997675,288.642079,290.837678,4386960
2025-10-17,290.518968,295.999272,289.788301,293.139493,6742640
